x,y,z1,z2,z3,z4
2.6,2.6,-100.7683444,0.004804799,0.004146924,-0.008951723
2.6,2.65,-100.7679774,0.005334002,0.003633482,-0.008967484
2.6,2.7,-100.7676557,0.00579345,0.003187681,-0.008981132
2.6,2.75,-100.7673732,0.006192986,0.002800037,-0.008993022
2.6,2.8,-100.767125,0.006540944,0.002462511,-0.009003455
2.6,2.85,-100.7669065,0.006844313,0.002168354,-0.009012667
2.6,2.9,-100.766714,0.007109075,0.001911773,-0.009020848
2.6,2.95,-100.7665442,0.007340536,0.001687616,-0.009028153
2.6,3,-100.7663942,0.007543378,0.001491327,-0.009034705
2.6,3.05,-100.7662616,0.007721524,0.001319077,-0.009040601
2.6,3.1,-100.7661443,0.007878164,0.00116776,-0.009045924
2.6,3.15,-100.7660404,0.008015947,0.001034789,-0.009050736
2.6,3.2,-100.7659482,0.008137252,0.000917847,-0.0090551
2.6,3.25,-100.7658665,0.00824429,0.000814767,-0.009059057
2.6,3.3,-100.7657939,0.008339025,0.000723626,-0.00906265
2.6,3.35,-100.7657294,0.00842303,0.000642883,-0.009065912
2.6,3.4,-100.7656721,0.008497511,0.000571364,-0.009068875
2.6,3.45,-100.7656212,0.008563469,0.0005081,-0.009071569
2.6,3.5,-100.7655759,0.008621862,0.000452162,-0.009074024
2.6,3.55,-100.7655355,0.008673671,0.000402596,-0.009076266
2.6,3.6,-100.7654996,0.008719824,0.000358494,-0.009078319
2.6,3.65,-100.7654676,0.008761072,0.000319128,-0.009080201
2.6,3.7,-100.7654392,0.008797937,0.000283992,-0.009081929
2.6,3.75,-100.7654139,0.00883079,0.000252731,-0.009083521
2.6,3.8,-100.7653913,0.008859971,0.000225018,-0.009084989
2.6,3.85,-100.7653712,0.00888587,0.000200479,-0.009086349
2.6,3.9,-100.7653533,0.008908932,0.000178681,-0.009087612
2.6,3.95,-100.7653374,0.008929592,0.000159197,-0.009088789
2.6,4,-100.7653232,0.008948191,0.000141694,-0.009089885
2.65,0.5,-100.8622624,0.423353118,-0.423604875,0.000251757
2.65,0.55,-100.8947684,0.273106295,-0.273314594,0.000208299
2.65,0.6,-100.9152897,0.166886371,-0.167053196,0.000166825
2.65,0.65,-100.9272812,0.09080311,-0.090930599,0.000127489
2.65,0.8,-100.9327162,-0.033077041,0.033059257,1.7784e-05
2.65,0.85,-100.927722,-0.053004898,0.053545203,-0.000540305
2.65,0.9,-100.9219162,-0.06783764,0.068490219,-0.000652579
2.65,0.95,-100.9149197,-0.078183976,0.078961654,-0.000777678
2.65,1,-100.9071007,-0.085140899,0.086057177,-0.000916279
2.65,1.05,-100.8992837,-0.091419941,0.091554885,-0.000134944
2.65,1.1,-100.8904915,-0.094107377,0.09426826,-0.000160884
2.65,1.2,-100.8724816,-0.095092531,0.09546363,-0.000371099
2.65,1.25,-100.8635144,-0.093273965,0.094217575,-0.000943609
2.65,1.3,-100.8546991,-0.090721869,0.092264663,-0.001542794
2.65,1.35,-100.8461016,-0.087331661,0.089578087,-0.002246426
2.65,1.4,-100.8377916,-0.083477708,0.086306229,-0.00282852
2.65,1.45,-100.8298282,-0.078593292,0.081979806,-0.003386514
2.65,1.5,-100.8223542,-0.071943261,0.075983898,-0.004040638
2.65,1.55,-100.8154976,-0.064432294,0.069082774,-0.00465048
2.65,1.6,-100.809302,-0.05690821,0.062082194,-0.005173984
2.65,1.65,-100.8037571,-0.049728837,0.055348426,-0.005619589
2.65,1.7,-100.7988292,-0.043038895,0.049039333,-0.006000438
2.65,1.75,-100.7944743,-0.036901833,0.0432282,-0.006326367
2.65,1.8,-100.7906436,-0.031339946,0.037944763,-0.006604817
2.65,1.85,-100.787287,-0.026350573,0.033192715,-0.006842142
2.65,1.9,-100.7843548,-0.021914105,0.028957838,-0.007043733
2.65,1.95,-100.7817994,-0.0179989,0.025212817,-0.007213917
2.65,2,-100.779576,-0.014565296,0.021922083,-0.007356787
2.65,2.05,-100.7776437,-0.011568923,0.019045303,-0.00747638
2.65,2.1,-100.7759653,-0.008963648,0.016539868,-0.00757622
2.65,2.15,-100.7745077,-0.006704547,0.014363795,-0.007659248
2.65,2.2,-100.7732418,-0.004749353,0.012477568,-0.007728214
2.65,2.25,-100.7721418,-0.003058998,0.010844593,-0.007785595
2.65,2.3,-100.7711855,-0.001598248,0.009431583,-0.007833335
2.65,2.35,-100.7703535,-0.000336025,0.008209111,-0.007873086
2.65,2.4,-100.769629,0.000754783,0.007151563,-0.007906346
2.65,2.45,-100.7689976,0.00169782,0.006236506,-0.007934326
2.65,2.5,-100.7684466,0.002513638,0.005444308,-0.007957946
2.65,2.55,-100.7679654,0.003219938,0.004758071,-0.007978009
2.65,2.6,-100.7675446,0.003831835,0.004163354,-0.007995189
2.65,2.65,-100.7671762,0.004362322,0.003647667,-0.008009989
2.65,2.7,-100.7668531,0.004822798,0.00320002,-0.008022819
2.65,2.75,-100.7665696,0.005223189,0.002810838,-0.008034027
2.65,2.8,-100.7663204,0.005571854,0.002472024,-0.008043878
2.65,2.85,-100.7661011,0.005875796,0.002176786,-0.008052583
2.65,2.9,-100.7659079,0.006141035,0.001919289,-0.008060324
2.65,2.95,-100.7657374,0.006372898,0.001694349,-0.008067247
2.65,3,-100.7655868,0.006576082,0.001497384,-0.008073466
2.65,3.05,-100.7654536,0.006754531,0.001324543,-0.008079073
2.65,3.1,-100.7653358,0.006911441,0.001172705,-0.008084146
2.65,3.15,-100.7652315,0.007049474,0.001039274,-0.008088747
2.65,3.2,-100.7651389,0.007171009,0.000921922,-0.00809293
2.65,3.25,-100.7650568,0.007278267,0.000818472,-0.008096739
2.65,3.3,-100.7649839,0.007373214,0.000726995,-0.008100208
2.65,3.35,-100.7649191,0.007457422,0.000645946,-0.008103368
2.65,3.4,-100.7648615,0.007532094,0.000574149,-0.008106243
2.65,3.45,-100.7648103,0.007598226,0.000510635,-0.008108862
2.65,3.5,-100.7647648,0.007656774,0.000454475,-0.008111249
2.65,3.55,-100.7647242,0.007708719,0.000404709,-0.008113428
2.65,3.6,-100.7646881,0.007754991,0.000360428,-0.008115419
2.65,3.65,-100.764656,0.00779634,0.0003209,-0.00811724
2.65,3.7,-100.7646274,0.007833288,0.000285617,-0.008118905
2.65,3.75,-100.7646019,0.007866207,0.000254225,-0.008120431
2.65,3.8,-100.7645792,0.007895437,0.000226396,-0.008121833
2.65,3.85,-100.764559,0.007921372,0.000201754,-0.008123126
2.65,3.9,-100.764541,0.007944459,0.000179863,-0.008124322
2.65,3.95,-100.7645249,0.007965131,0.000160294,-0.008125425
2.65,4,-100.7645106,0.007983736,0.000142712,-0.008126448
2.7,0.5,-100.8622784,0.423470441,-0.423564541,9.41e-05
2.7,0.55,-100.8947807,0.273217217,-0.273276348,5.9132e-05
2.7,0.6,-100.9152985,0.166990946,-0.167016758,2.5812e-05
2.7,0.65,-100.9272866,0.090902269,-0.090895614,-6.66E-06
2.7,0.7,-100.9331371,0.035923476,-0.035885772,-3.77E-05
2.7,0.75,-100.9345405,-0.00399344,0.004061125,-6.77E-05
2.7,0.8,-100.9327123,-0.032993981,0.033090476,-9.65E-05
2.7,0.85,-100.9285391,-0.053974174,0.054097941,-0.000123767
2.7,0.9,-100.9218592,-0.068042252,0.06859927,-0.000557018
2.7,0.95,-100.9148518,-0.078420306,0.079083105,-0.000662799
2.7,1,-100.9070206,-0.085411142,0.086191711,-0.000780568
2.7,1.05,-100.8992667,-0.091359175,0.091578766,-0.000219591
2.7,1.15,-100.8814948,-0.095264874,0.095524335,-0.000259462
2.7,1.2,-100.8724564,-0.095351087,0.095628659,-0.000277571
2.7,1.25,-100.8634516,-0.094372365,0.094771929,-0.000399565
2.7,1.3,-100.8545824,-0.091920993,0.092862634,-0.000941641
2.7,1.35,-100.8459226,-0.088769416,0.090326251,-0.001556835
2.7,1.4,-100.837544,-0.084369486,0.086775351,-0.002405865
2.7,1.45,-100.8295309,-0.079665759,0.082582583,-0.002916824
2.7,1.5,-100.8219975,-0.073087955,0.076607331,-0.003519376
2.7,1.55,-100.8150855,-0.065544818,0.06962634,-0.004081522
2.7,1.6,-100.8088426,-0.05798225,0.062543236,-0.004560986
2.7,1.65,-100.8032575,-0.050773543,0.055740771,-0.004967228
2.7,1.7,-100.7982953,-0.044061653,0.049375002,-0.005313349
2.7,1.75,-100.793911,-0.037905986,0.043515541,-0.005609554
2.7,1.8,-100.7900552,-0.032326934,0.038189922,-0.005862988
2.7,1.85,-100.7866772,-0.027322311,0.033401151,-0.00607884
2.7,1.9,-100.7837269,-0.02287258,0.029134465,-0.006261885
2.7,1.95,-100.7811561,-0.018945,0.025361683,-0.006416683
2.7,2,-100.7789198,-0.015499813,0.022046843,-0.00654703
2.7,2.05,-100.7769767,-0.012493421,0.019149593,-0.006656172
2.7,2.1,-100.7752892,-0.009879601,0.016626944,-0.006747343
2.7,2.15,-100.7738242,-0.007612762,0.014436271,-0.006823509
2.7,2.2,-100.772552,-0.005650812,0.012537794,-0.006886982
2.7,2.25,-100.7714468,-0.003954977,0.010894741,-0.006939763
2.7,2.3,-100.7704862,-0.002489655,0.009473421,-0.006983766
2.7,2.35,-100.7696506,-0.001223451,0.008244058,-0.007020607
2.7,2.4,-100.7689231,-0.000129397,0.007180884,-0.007051487
2.7,2.45,-100.7682891,0.000816202,0.006261269,-0.00707747
2.7,2.5,-100.767736,0.001634186,0.00546532,-0.007099506
2.7,2.55,-100.7672529,0.002342307,0.004775997,-0.007118304
2.7,2.6,-100.7668305,0.00295564,0.00417877,-0.00713441
2.7,2.65,-100.7664607,0.003487298,0.003661015,-0.007148313
2.7,2.7,-100.7661366,0.003948767,0.003211644,-0.00716041
2.7,2.75,-100.765852,0.004349958,0.002821025,-0.007170983
2.7,2.8,-100.7656019,0.004699266,0.00248101,-0.007180276
2.7,2.85,-100.7653818,0.005003744,0.002184755,-0.007188499
2.7,2.9,-100.7651878,0.005269419,0.001926396,-0.007195815
2.7,2.95,-100.7650167,0.005501633,0.001700722,-0.007202355
2.7,3,-100.7648655,0.005705109,0.001503122,-0.007208231
2.7,3.05,-100.7647319,0.005883805,0.001329728,-0.007213533
2.7,3.1,-100.7646136,0.006040927,0.001177405,-0.007218332
2.7,3.15,-100.7645088,0.006179144,0.001043546,-0.007222691
2.7,3.2,-100.7644159,0.006300847,0.000925814,-0.007226661
2.7,3.25,-100.7643334,0.006408261,0.000822023,-0.007230284
2.7,3.3,-100.7642602,0.006503361,0.000730234,-0.007233594
2.7,3.35,-100.7641951,0.006587719,0.000648899,-0.007236618
2.7,3.4,-100.7641373,0.006662538,0.000576841,-0.007239379
2.7,3.45,-100.7640858,0.006728808,0.00051309,-0.007241899
2.7,3.5,-100.7640401,0.006787485,0.000456715,-0.0072442
2.7,3.55,-100.7639993,0.006839547,0.000406756,-0.007246303
2.7,3.6,-100.763963,0.006885927,0.000362299,-0.007248226
2.7,3.65,-100.7639307,0.006927373,0.000322609,-0.007249982
2.7,3.7,-100.7639019,0.006964406,0.00028718,-0.007251586
2.7,3.75,-100.7638763,0.006997396,0.000255657,-0.007253053
2.7,3.8,-100.7638535,0.007026684,0.000227712,-0.007254396
2.7,3.85,-100.7638332,0.007052663,0.000202967,-0.00725563
2.7,3.9,-100.7638151,0.007075783,0.000180983,-0.007256766
2.7,3.95,-100.7637989,0.007096485,0.000161328,-0.007257813
2.7,4,-100.7637845,0.007115116,0.000143663,-0.007258779
2.75,0.5,-100.8622814,0.423556438,-0.423532229,-2.42E-05
2.75,0.55,-100.8947808,0.273298133,-0.273245661,-5.25E-05
2.75,0.6,-100.9152957,0.167066217,-0.166987317,-7.89E-05
2.75,0.65,-100.9272811,0.090972168,-0.090867091,-0.000105077
2.75,0.7,-100.933129,0.035988392,-0.035858088,-0.000130304
2.75,0.75,-100.9345298,-0.0039329,0.00408781,-0.00015491
2.75,0.8,-100.932699,-0.032937457,0.033115933,-0.000178476
2.75,0.85,-100.9285235,-0.053920865,0.054122034,-0.000201169
2.75,0.9,-100.9218108,-0.068221951,0.068691199,-0.000469248
2.75,0.95,-100.9147942,-0.078627317,0.079186002,-0.000558685
2.75,1,-100.9069528,-0.085647493,0.086306229,-0.000658736
2.75,1.1,-100.890447,-0.094014938,0.094308596,-0.000293658
2.75,1.15,-100.8814677,-0.095232196,0.095541043,-0.000308847
2.75,1.2,-100.8724278,-0.09532121,0.095644281,-0.00032307
2.75,1.25,-100.8634207,-0.094547963,0.094884275,-0.000336312
2.75,1.3,-100.8545185,-0.092966099,0.09339086,-0.000424761
2.75,1.35,-100.8458048,-0.090012393,0.090963417,-0.000951024
2.75,1.4,-100.8373518,-0.086096492,0.087764986,-0.001668495
2.75,1.45,-100.8292753,-0.080628549,0.083129778,-0.00250123
2.75,1.5,-100.8216873,-0.074127613,0.077184003,-0.00305639
2.75,1.55,-100.8147243,-0.066550447,0.070124491,-0.003574044
2.75,1.6,-100.8084381,-0.058952478,0.062964012,-0.004011534
2.75,1.65,-100.8028164,-0.051716526,0.056098196,-0.00438167
2.75,1.7,-100.7978229,-0.0449831,0.049680022,-0.004696922
2.75,1.75,-100.793412,-0.038810438,0.043776416,-0.004965978
2.75,1.8,-100.7895334,-0.033217125,0.038412864,-0.005195739
2.75,1.85,-100.7861359,-0.028198919,0.033590774,-0.005391855
2.75,1.9,-100.783169,-0.023736454,0.029294914,-0.005558459
2.75,1.95,-100.7805843,-0.019797892,0.025497049,-0.005699156
2.75,2,-100.7783363,-0.01634309,0.022160751,-0.005817661
2.75,2.05,-100.7763833,-0.013327577,0.019245007,-0.00591743
2.75,2.1,-100.7746876,-0.010705562,0.016706602,-0.00600104
2.75,2.15,-100.7732156,-0.008431981,0.014502778,-0.006070797
2.75,2.2,-100.7719377,-0.006464278,0.012593301,-0.006129023
2.75,2.25,-100.7708277,-0.004763253,0.010940988,-0.006177735
2.75,2.3,-100.7698631,-0.003293611,0.009512034,-0.006218423
2.75,2.35,-100.7690241,-0.002024017,0.008276468,-0.006252451
2.75,2.4,-100.7682938,-0.000927079,0.007208177,-0.006281098
2.75,2.45,-100.7676575,2.1025e-05,0.006284328,-0.006305354
2.75,2.5,-100.7671023,0.000840987,0.005484945,-0.006325933
2.75,2.55,-100.7666176,0.001550682,0.004792825,-0.006343507
2.75,2.6,-100.7661937,0.002165385,0.004193264,-0.006358649
2.75,2.65,-100.7658226,0.002698182,0.003673572,-0.006371754
2.75,2.7,-100.7654973,0.003160537,0.003222605,-0.006383142
2.75,2.75,-100.7652118,0.003562463,0.002830645,-0.006393108
2.75,2.8,-100.7649608,0.003912397,0.002489491,-0.006401888
2.75,2.85,-100.76474,0.004217373,0.002192278,-0.006409651
2.75,2.9,-100.7645454,0.004483442,0.001933107,-0.006416549
2.75,2.95,-100.7643736,0.00471598,0.001706736,-0.006422717
2.75,3,-100.7642219,0.004919721,0.001508535,-0.006428256
2.75,3.05,-100.7640878,0.005098628,0.001334619,-0.006433247
2.75,3.1,-100.7639691,0.005255921,0.00118184,-0.006437761
2.75,3.15,-100.7638639,0.005394282,0.001047581,-0.006441863
2.75,3.2,-100.7637706,0.005516104,0.000929495,-0.006445599
2.75,3.25,-100.7636878,0.005623625,0.000825387,-0.006449012
2.75,3.3,-100.7636142,0.005718825,0.000733311,-0.006452136
2.75,3.35,-100.7635489,0.005803283,0.000651712,-0.006454995
2.75,3.4,-100.7634908,0.0058782,0.000579413,-0.006457612
2.75,3.45,-100.7634391,0.005944566,0.000515442,-0.006460008
2.75,3.5,-100.7633932,0.006003336,0.000458866,-0.006462202
2.75,3.55,-100.7633522,0.006055488,0.000408724,-0.006464212
2.75,3.6,-100.7633158,0.006101954,0.000364098,-0.006466052
2.75,3.65,-100.7632833,0.006143481,0.000324253,-0.006467733
2.75,3.7,-100.7632543,0.006180589,0.000288681,-0.00646927
2.75,3.75,-100.7632286,0.006213644,0.000257029,-0.006470673
2.75,3.8,-100.7632057,0.006242988,0.00022897,-0.006471957
2.75,3.85,-100.7631852,0.006269013,0.000204123,-0.006473135
2.75,3.9,-100.763167,0.006292171,0.000182047,-0.006474218
2.75,3.95,-100.7631507,0.006312907,0.000162308,-0.006475215
2.75,4,-100.7631363,0.006331567,0.000144563,-0.00647613
2.8,0.5,-100.8622748,0.42361811,-0.423506639,-0.00011147
2.8,0.55,-100.8947718,0.273355131,-0.273221193,-0.000133938
2.8,0.6,-100.9152844,0.167119106,-0.166963561,-0.000155545
2.8,0.7,-100.9331133,0.036033105,-0.035835284,-0.000197821
2.8,0.75,-100.934512,-0.003891941,0.004109803,-0.000217862
2.8,0.85,-100.9285018,-0.053885467,0.054141624,-0.000256157
2.8,0.9,-100.9217701,-0.068375546,0.068768873,-0.000393327
2.8,0.95,-100.9147457,-0.078804139,0.079273327,-0.000469188
2.8,1,-100.9068956,-0.085849462,0.086403814,-0.000554352
2.8,1.05,-100.8992149,-0.091295335,0.091612554,-0.000317219
2.8,1.1,-100.8904174,-0.093992322,0.094322543,-0.000330222
2.8,1.15,-100.881437,-0.095212196,0.095554081,-0.000341886
2.8,1.2,-100.8723959,-0.095303614,0.095656413,-0.000352798
2.8,1.25,-100.8633876,-0.094532068,0.094895459,-0.000363391
2.8,1.4,-100.8372263,-0.0875866,0.088592635,-0.001006036
2.8,1.45,-100.8290567,-0.081589592,0.083696094,-0.002106502
2.8,1.5,-100.8214182,-0.075070652,0.077718124,-0.002647472
2.8,1.55,-100.8144083,-0.067456471,0.07058081,-0.003124339
2.8,1.6,-100.8080826,-0.05982303,0.063346772,-0.003523743
2.8,1.65,-100.8024275,-0.052563485,0.05642311,-0.003859625
2.8,1.7,-100.7974057,-0.045811998,0.049957442,-0.004145445
2.8,1.75,-100.7929705,-0.039623418,0.044013242,-0.004389824
2.8,1.8,-100.7890712,-0.03401644,0.038614794,-0.004598354
2.8,1.85,-100.7856561,-0.028986969,0.033762788,-0.004775819
2.8,1.9,-100.7826742,-0.024514196,0.029440912,-0.004926715
2.8,1.95,-100.7800768,-0.020565455,0.025620269,-0.005054814
2.8,2,-100.7778181,-0.017101492,0.022264447,-0.005162955
2.8,2.05,-100.7758561,-0.014078372,0.019332215,-0.005253843
2.8,2.1,-100.7741528,-0.011449526,0.016779723,-0.005330196
2.8,2.15,-100.7726746,-0.009169511,0.014563809,-0.005394299
2.8,2.2,-100.7713913,-0.007196384,0.012644241,-0.005447857
2.8,2.25,-100.770277,-0.005491083,0.010983657,-0.005492573
2.8,2.3,-100.7693087,-0.004017709,0.009547809,-0.0055301
2.8,2.35,-100.7684666,-0.002744776,0.008306483,-0.005561707
2.8,2.4,-100.7677337,-0.001645195,0.007233515,-0.00558832
2.8,2.45,-100.7670951,-0.000695031,0.006305879,-0.005610848
2.8,2.5,-100.7665381,0.000126762,0.005503341,-0.005630104
2.8,2.55,-100.7660517,0.000838039,0.004808593,-0.005646631
2.8,2.6,-100.7656265,0.001453955,0.004206887,-0.005660842
2.8,2.65,-100.7652542,0.001987728,0.003685418,-0.005673146
2.8,2.7,-100.7649279,0.002450955,0.00323294,-0.005683896
2.8,2.75,-100.7646414,0.002853597,0.002839712,-0.005693309
2.8,2.8,-100.7643896,0.003204084,0.002497497,-0.005701581
2.8,2.85,-100.7641681,0.003509519,0.00219938,-0.0057089
2.8,2.9,-100.7639728,0.003775979,0.001939433,-0.005715411
2.8,2.95,-100.7638005,0.004008822,0.001712399,-0.005721221
2.8,3,-100.7636483,0.0042128,0.001513629,-0.005726429
2.8,3.05,-100.7635137,0.004391902,0.001339215,-0.005731117
2.8,3.1,-100.7633946,0.004549352,0.001186003,-0.005735355
2.8,3.15,-100.763289,0.00468783,0.001051366,-0.005739196
2.8,3.2,-100.7631954,0.004809743,0.000932949,-0.005742692
2.8,3.25,-100.7631123,0.004917339,0.000828546,-0.005745885
2.8,3.3,-100.7630384,0.005012604,0.000736203,-0.005748807
2.8,3.35,-100.7629728,0.005097121,0.000654362,-0.005751482
2.8,3.4,-100.7629145,0.005172098,0.000581841,-0.005753938
2.8,3.45,-100.7628626,0.005238522,0.000517667,-0.00575619
2.8,3.5,-100.7628164,0.005297349,0.000460907,-0.005758256
2.8,3.55,-100.7627753,0.005349559,0.000410595,-0.005760155
2.8,3.6,-100.7627387,0.005396084,0.000365812,-0.005761897
2.8,3.65,-100.762706,0.005437672,0.00032582,-0.005763492
2.8,3.7,-100.7626769,0.005474839,0.000290113,-0.005764952
2.8,3.75,-100.7626511,0.005507948,0.000258338,-0.005766286
2.8,3.8,-100.762628,0.005537338,0.000230168,-0.005767506
2.8,3.85,-100.7626075,0.005563402,0.000205224,-0.005768626
2.8,3.9,-100.7625891,0.005586594,0.00018306,-0.005769654
2.8,3.95,-100.7625728,0.005607362,0.000163239,-0.005770601
2.8,4,-100.7625582,0.005626054,0.000145417,-0.005771471
2.85,0.5,-100.8622608,0.423669634,-0.423486406,-0.000183228
2.85,0.55,-100.894756,0.273402193,-0.273201637,-0.000200556
2.85,0.6,-100.9152667,0.167162184,-0.166944197,-0.000217987
2.85,0.65,-100.9272482,0.091059855,-0.090824413,-0.000235442
2.85,0.7,-100.933092,0.036069224,-0.035816159,-0.000253065
2.85,0.75,-100.9344889,-0.003857941,0.004128235,-0.000270294
2.85,0.8,-100.9326544,-0.032867167,0.033154162,-0.000286996
2.85,0.85,-100.9284754,-0.05385555,0.054157723,-0.000302172
2.85,0.9,-100.9217359,-0.068500113,0.068834561,-0.000334448
2.85,0.95,-100.9147049,-0.078948905,0.079347413,-0.000398509
2.85,1,-100.9068473,-0.086016184,0.086486854,-0.00047067
2.85,1.1,-100.8903848,-0.093972751,0.0943334,-0.00036065
2.85,1.15,-100.8814032,-0.095194175,0.095564137,-0.000369961
2.85,1.2,-100.8723613,-0.095287706,0.095665666,-0.00037796
2.85,1.25,-100.8633523,-0.09451854,0.094903891,-0.000385351
2.85,1.3,-100.8544478,-0.093090513,0.093482579,-0.000392066
2.85,1.4,-100.8371577,-0.088725305,0.08919389,-0.000468585
2.85,1.5,-100.8211853,-0.075919461,0.078210391,-0.002290929
2.85,1.55,-100.8141323,-0.068271121,0.070998354,-0.002727234
2.85,1.6,-100.8077705,-0.060604055,0.063695188,-0.003091133
2.85,1.65,-100.8020851,-0.053321074,0.056717396,-0.003396322
2.85,1.7,-100.7970376,-0.046553495,0.050208322,-0.003654828
2.85,1.75,-100.7925805,-0.040352633,0.044227916,-0.003875283
2.85,1.8,-100.7886624,-0.034734,0.038798012,-0.004064012
2.85,1.85,-100.7852313,-0.029693415,0.033918526,-0.004225111
2.85,1.9,-100.7822359,-0.025211181,0.029573125,-0.004361945
2.85,1.95,-100.7796269,-0.021254501,0.025732491,-0.00447799
2.85,2,-100.7773584,-0.017782763,0.022359237,-0.004576474
2.85,2.05,-100.7753882,-0.014752114,0.019411814,-0.0046597
2.85,2.1,-100.7736781,-0.012116945,0.016846488,-0.004729543
2.85,2.15,-100.772194,-0.009831825,0.014619868,-0.004788042
2.85,2.2,-100.770906,-0.00785398,0.012691198,-0.004837218
2.85,2.25,-100.7697876,-0.006144379,0.011022931,-0.004878553
2.85,2.3,-100.7688158,-0.004667612,0.009580808,-0.004913195
2.85,2.35,-100.7679709,-0.003392035,0.008334381,-0.004942346
2.85,2.4,-100.7672355,-0.002290034,0.007257149,-0.004967115
2.85,2.45,-100.7665949,-0.001337738,0.006325966,-0.004988228
2.85,2.5,-100.7660361,-0.000514325,0.00552055,-0.005006225
2.85,2.55,-100.7655482,0.000198236,0.004823432,-0.005021668
2.85,2.6,-100.7651217,0.000815339,0.00421971,-0.005035049
2.85,2.65,-100.7647483,0.001350117,0.003696551,-0.005046668
2.85,2.7,-100.764421,0.001814093,0.003242684,-0.005056777
2.85,2.75,-100.7641337,0.002217355,0.002848281,-0.005065636
2.85,2.8,-100.7638811,0.002568407,0.00250505,-0.005073457
2.85,2.85,-100.7636589,0.0028743,0.00220607,-0.005080371
2.85,2.9,-100.763463,0.003141104,0.001945396,-0.0050865
2.85,2.95,-100.7632902,0.003374235,0.001717734,-0.005091969
2.85,3,-100.7631375,0.003578459,0.001518415,-0.005096874
2.85,3.05,-100.7630025,0.003757751,0.001343527,-0.005101278
2.85,3.1,-100.762883,0.003915343,0.001189904,-0.005105246
2.85,3.15,-100.7627771,0.004053932,0.001054907,-0.005108839
2.85,3.2,-100.7626831,0.004175931,0.000936174,-0.005112105
2.85,3.25,-100.7625997,0.004283588,0.000831493,-0.005115081
2.85,3.3,-100.7625256,0.004378899,0.000738901,-0.0051178
